"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.06287,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.5133,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.7982,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.88517,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.99786,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.2565,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.714,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0723,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2156,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.2236,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.03,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9097,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.1031,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.6141,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.1411,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.4321,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.3525,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.139,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1817,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.2969,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.4021,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.3268,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.1284,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.0188,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.117,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.3855,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.6309,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.7803,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.8094,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.7414,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.6677,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.6179,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.5835,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.4692,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.3745,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.4855,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.7978,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.9561,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",103.0314,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",103.0907,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.1458,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.1939,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.1368,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",103.0805,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9209,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.8464,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.8534,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.9942,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2711,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.5445,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.7276,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.8093,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.919,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",104.0968,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",104.2571,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",104.2596,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",104.2435,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",104.1546,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",104.0093,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.8346,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.7393,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.5935,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.4952,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.5942,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.596,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.4801,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.2255,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.0015,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.9265,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.0196,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.1518,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.1017,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.9187,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.7993,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.8244,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.8562,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.6117,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0772,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.2322,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.67917,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.1216,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.4952,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.7045,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.7517,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.7007,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5432,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.4231,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3898,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.4321,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.2519,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.087,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.79554,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.42461,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.04025,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.7812,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.78191,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.05669,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.3837,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.57801,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.53951,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.3757,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.18082,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.05531,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.09896,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.27684,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.54866,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.7486,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.83252,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.82217,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.77898,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.72793,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.72949,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.75773,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.87173,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.98554,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.98479,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.87248,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.71202,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.68188,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.68817,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.74078,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.8318,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.91167,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0001,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0484,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.99553,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.95006,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.0704,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.2062,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.3264,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.4118,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.4217,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.4099,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3999,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4254,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4538,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5338,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.6225,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.6788,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.6897,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6717,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6317,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.584,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.5335,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4939,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.4522,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.4081,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.358,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.3104,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.2492,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1815,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0836,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.93961,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.78159,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.60315,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.43081,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.21407,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.96897,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.70642,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.47547,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.36633,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.53947,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.90222,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.10863,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.91766,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.10207,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",96.6394,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.46819,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.64421,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.79294,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.91637,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.04163,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.19086,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.41921,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.70931,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.96824,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.16003,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.27094,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.37859,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.52032,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.67747,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.83373,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0616,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.2696,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.3893,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.3932,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3068,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.2028,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.1104,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0737,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0786,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2002,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3978,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6039,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7516,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8017,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7453,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6797,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6019,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.599,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.679,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8791,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.1085,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.2226,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.1278,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.9096,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.7314,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6698,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6547,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6239,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5785,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6673,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8147,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.9138,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9105,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8561,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.7936,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7397,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7908,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9106,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0441,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1457,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2339,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2947,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3433,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3872,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.4285,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4895,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5385,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5278,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4666,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.406,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3727,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3511,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3068,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.1396,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.903,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.702,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.5265,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3696,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.3195,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.3561,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.4111,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4311,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.4395,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.4416,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.4285,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.3546,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3013,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2756,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.3248,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.3586,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2937,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.93833,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.10247,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0465,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2443,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.543,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6247,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3549,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0377,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0126,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1865,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5074,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.7908,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8468,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7581,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4872,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.1898,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.92442,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.72549,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.5326,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.27701,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.18679,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.25726,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.34119,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.30267,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.26968,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.22396,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.14611,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.28573,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.56619,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.66943,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.65272,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.62114,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.40781,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.27843,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.35945,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.43101,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.63103,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.82282,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.84376,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.76211,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.74393,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.68608,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.68308,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.86057,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.92969,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.90693,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.93278,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.95805,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.94234,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.82875,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.67172,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.63853,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.71765,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.7519,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.69584,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.58156,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.4625,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.41564,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.4362,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.59666,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.80186,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.9651,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.1393,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.2418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2164,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.1552,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1034,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1713,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2603,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.2094,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.0996,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0804,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.1435,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.1416,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0622,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.029,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.93311,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.91466,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.89786,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.83385,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.71747,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.65125,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.51318,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.35939,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.33791,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.28164,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.17846,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.0032,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.59647,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.55334,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.63836,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.77293,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.89683,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.01455,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.18262,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.32403,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.42937,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.43913,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.38361,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.31891,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.36333,
